Category,Message
ham,hey chief give bell get need talk royal visit 1st june
ham,ok anoth number
ham,aiyah ok wat long got improv alreadi wat
ham,cant believ attach see everi day know best get babe go teach class midnight
ham,yeah ju rite
ham,armand say get ass epsilon
ham,u still havent got urself jacket ah
ham,im take derek amp taylor walmart im back time your done leav mous desk ill text priscilla readi
ham,hi durban still number
ham,ic lotta childporn car
ham,tri weekend v
ham,know wot peopl wear shirt jumper hat belt know r cribb
ham,cool time think get
ham,wen get spiritu deep that great
ham,safe trip nigeria wish happi soon compani share moment
ham,well keep mind ive got enough ga one round trip bar sudden influx cash
ham,yeh indian nice tho kane bit shud go 4 drink sometim soon mite hav 2 go 2 da work 4 laugh soon love pete x x
ham,ye that u text pshewmiss much
ham,meant calcul ltgt unit ltgt school realli expens start practic accent import decid 4year dental school youll nmde exam
ham,arent next ltgt hour imma flip shit
ham,anyth lor juz us lor
ham,get dump heap mom decid come low bore
ham,ok lor soni ericsson salesman ask shuhui say quit gd 2 use consid
ham,ard 6 like dat lor
ham,dont wait til least wednesday see get
ham,huh lei
ham,ü b go esplanad fr home
ham,piti mood soani suggest
ham,guy bitch act like id interest buy someth els next week gave us free
ham,rofl true name
spam,hi custom loyalti offerth new nokia6650 mobil £10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg
spam,hot n horni will live local text repli hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 repli stop end
spam,call 09094100151 use ur min call cast 10pmin mob vari servic provid aom gbp5month aom box61m60 1er u stop age 18
spam,romant pari 2 night 2 flight £79 book 4 next year call 08704439680tsc appli
spam,boltblu tone 150p repli poli mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come stop 4 tone txt
spam,urgent mobil award £2000 bonu caller prize 5903 final tri contact u call landlin 09064019788 box42wr29c 150ppm
spam,urgent mobil number award £2000 prize guarante call 09061790126 land line claim 3030 valid 12hr 150ppm
spam,dear voucher holder claim week offer pc pleas go httpwwwetlpcoukexpressoff tsc appli stop text txt stop 80062
spam,tell u 2 call 09066358152 claim £5000 prize u 2 enter ur mobil person detail prompt care
spam,privat 2003 account statement show 800 unredeem point call 08719899230 identifi code 41685 expir 071104
spam,knock knock txt whose 80082 enter r weekli draw 4 £250 gift voucher 4 store yr choic tc wwwtklscom age16 stoptxtstop£150week
spam,free msg singl find partner area 1000 real peopl wait chat nowsend chat 62220cncl send stopc 08717890890£150 per msg
spam,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod gaytextbuddycom txt one name 89693
spam,urgent mobil award £1500 bonu caller prize 27603 final attempt 2 contact u call 08714714011
spam,08714712388 10am7pm cost 10p
spam,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
spam,tone club sub expir 2 resub repli monoc 4 mono polyc 4 poli 1 weekli 150p per week txt stop 2 stop msg free stream 0871212025016
spam,88066 lost £12 help
spam,87077 kick new season 2wk free goal news ur mobil txt ur club name 87077 eg villa 87077
spam,freemsg 1month unlimit free call activ smartcal txt call 68866 subscriptn3gbpwk unlimit call help 08448714184 stoptxt stop landlineonli
spam,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli nokia150p poly200p 16
spam,doubl min doubl txt 12 price linerent latest orang bluetooth mobil call mobileupd8 latest offer 08000839402 call2optoutlf56
spam,final chanc claim ur £150 worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz £300 sub 16
spam,messag import inform o2 user today lucki day 2 find log onto httpwwwurawinnercom fantast surpris await
spam,win newest harri potter order phoenix book 5 repli harri answer 5 question chanc first among reader
spam,sm servic inclus text credit pl gotto wwwcomuknet login 3qxj9 unsubscrib stop extra charg help 08702840625 comuk220cm2 9ae
spam,today voda number end 7548 select receiv 350 award match pleas call 08712300220 quot claim code 4041 standard rate app
spam,urgent pleas call 09061743811 landlin abta complimentari 4 tenerif holiday £5000 cash await collect sae tc box 326 cw25wx 150ppm
spam,thank 4 continu support question week enter u in2 draw 4 £100 cash name new us presid txt an 80082
spam,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382 call2optout674
spam,100 date servic call 09064012103 box334sk38ch
spam,text pass 69669 collect polyphon rington normal gpr charg appli enjoy tone
spam,ringtonek 84484
spam,bear pic nick tom pete dick fact type tri gay chat photo upload call 08718730666 10pmin 2 stop text call 08712460324
spam,urgent call 09066649731from landlin complimentari 4 ibiza holiday £10000 cash await collect sae tc po box 434 sk3 8wp 150ppm 18
spam,check choos babe video smsshsexnetun fgkslpopw fgkslpo
spam,today voda number end 1225 select receiv £50award match pleas call 08712300220 quot claim code 3100 standard rate app
spam,urgent pleas call 0906346330 abta complimentari 4 spanish holiday £10000 cash await collect sae tc box 47 po19 2ez 150ppm 18
spam,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
spam,win £1000 cash prize prize worth £5000
spam,urgent mobil award £2000 bonu caller prize 5903 final tri contact u call landlin 09064019788 box42wr29c 150ppm
spam,dont forget place mani free request 1stchoicecouk wish inform call 08707808226
spam,freemsg claim ur 250 sm messagestext ok 84025 nowus web2mobil 2 ur mate etc join txt250com 150pwk tc box139 la32wu 16 remov txtx stop
spam,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop
spam,1 new messag pleas call 08715205273
spam,guess ithi first time creat web page wwwasjesuscom read wrote im wait opinion want friend 11
spam,urgent ur award complimentari trip eurodisinc trav acoentry41 £1000 claim txt di 87121 186£150morefrmmob shracomorsglsuplt10 ls1 3aj
spam,big brother alert comput select u 10k cash 150 voucher call 09064018838 ntt po box cro1327 18 bt landlin cost 150ppm mobil vari
spam,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt tc
spam,santa call would littl one like call santa xma eve call 09077818151 book time calls150ppm last 3min 30 tc wwwsantacallingcom
spam,new tone week includ 1mcflyall ab 2 sara jorgeshock 3 smithswitch order follow instruct next messag
spam,1000 cash 2000 prize claim call09050000327 tc rstm sw7 3ss 150ppm
spam,pdatenow doubl min 1000 txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optoutyhl
spam,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
spam,rock yr chik get 100 filthi film xxx pic yr phone rpli filth 69669 saristar ltd e14 9yt 08701752560 450p per 5 day stop2 cancel
spam,freemsg record indic may entitl 3750 pound accid claim free repli ye msg opt text stop
spam,u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo follow ur star sign e g horo ari
spam,sm ac jsco energi high u may know 2channel 2day ur leadership skill r strong psychic repli an wquestion end repli end jsco
spam,tri contact repli offer 750 min 150 textand new video phone call 08002988890 repli free deliveri tomorrow
spam,uniqu user id 1172 remov send stop 87239 custom servic 08708034412
spam,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop
spam,freemsg hey darl 3 week word back id like fun still tb ok xxx std chg send £150 rcv
spam,dear voucher holder claim week offer pc pleas go httpwwwetlpcoukreward tsc appli
spam,privat 2004 account statement 0784987 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir 060505
spam,import custom servic announc premier
spam,rington club gr8 new poli direct mobil everi week
spam,rct thnq adrian u text rgd vatian
spam,urgent mobil 07808726822 award £2000 bonu caller prize 020903 2nd attempt contact call 08718729758 box95qu
spam,449050000301 £2000 price claim call 09050000301
spam,09066362231 urgent mobil 07xxxxxxxxx £2000 bonu caller prize 020603 2nd attempt reach call 09066362231 asap
spam,u win £100 music gift voucher everi week start txt word draw 87066 tsc wwwldewcom skillgame1winaweek age16150ppermesssubscript
spam,call 09094100151 use ur min call cast 10pmin mob vari servic provid aom gbp5month aom box61m60 1er u stop age 18
spam,urgent tri contact last weekend draw show £900 prize guarante call 09061701851 claim code k61 valid 12hour
spam,oh god ive found number im glad text back xafter msg cst std ntwk chg £150
spam,dear 0776xxxxxxx uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr
spam,88066 88066 lost 3pound help
spam,wan na get laid 2nite want real dog locat sent direct ur mobil join uk largest dog network txt park 69696 nyt ec2a 3lp £150msg
spam,updatenow xma offer latest motorola sonyericsson nokia free bluetooth doubl min 1000 txt orang call mobileupd8 08000839402 call2optoutf4q
spam,urgent mobil number award £2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm
spam,free2day sexi st georg day pic jordantxt pic 89080 dont miss everi wk sauci celeb4 pic c pocketbabecouk 0870241182716 £3wk
spam,free unlimit hardcor porn direct 2 mobil txt porn 69200 get free access 24 hr chrgd50p per day txt stop 2exit msg free
spam,orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
spam,ur rington servic chang 25 free credit go club4mobilescom choos content stop txt club stop 87070 150pwk club4 po box1146 mk45 2wt
spam,dear uve invit xchat final attempt contact u txt chat 86688
spam,hear new divorc barbi come ken stuff
spam,loan purpos £500 £75000 homeown tenant welcom previous refus still help call free 0800 1956669 text back help
spam,import inform 4 orang user 0789xxxxxxx today lucki day2find log onto httpwwwurawinnercom there fantast surpris await
spam,88066 lost £12 help
spam,privat 2003 account statement 07808 xxxxxx show 800 unredeem point call 08719899217 identifi code 41685 expir 071104
spam,refus loan secur unsecur cant get credit call free 0800 195 6669 text back help
spam,urgent mobil number award £2000 prize guarante call 09058094455 land line claim 3030 valid 12hr
spam,money r lucki winner 2 claim prize text money 2 88600 £1million give away ppt150x3normal text rate box403 w1t1ji
spam,spjanuari male sale hot gay chat cheaper call 08709222922 nation rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin
spam,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382 call2optout674
spam,ur award citi break could win £200 summer shop spree everi wk txt store 88039skilgmetscs087147403231winawkage16£150perwksub
spam,save money wed lingeri wwwbridalpetticoatdreamscouk choos superb select nation deliveri brought weddingfriend
spam,thank rington order ref number k718 mobil charg £450 tone arriv pleas call custom servic 09065069120
spam,updatenow 12mth half price orang line rental 400minscal mobileupd8 08000839402 call2optoutj5q
spam,tbspersolvo chase us sinc sept for£38 definit pay thank inform ignor kath manchest
spam,free top rington sub weekli ringtoneget 1st week freesend subpoli 816183 per weekstop sms08718727870
spam,ur rington servic chang 25 free credit go club4mobilescom choos content stop txt club stop 87070 150pwk club4 po box1146 mk45 2wt
spam,winner u special select 2 receiv £1000 cash 4 holiday flight inc speak live oper 2 claim 0871277810810
spam,u secret admir look 2 make contact ufind rreveal think ur specialcal 09065171142stopsms08
spam,bought one rington get text cost 3 pound offer tone etc
spam,uniqu enough find 30th august wwwareyouuniquecouk
spam,decemb mobil 11mth entitl updat latest colour camera mobil free call mobil updat co free 08002986906
spam,want new video phone 750 anytim network min half price line rental free text 3 month repli call 08000930705 free deliveri
